sensorDeviceId,window_start,freq_mean,freq_std,volt_mean,spread_max,gap_max,sample_count,data_quality,anomalies
pqube3-01,2026-03-31 14:56:00,49.89602152583333,0.005315924347641641,218.75139871944444,1.9653320000000178,6.541613,12.0,Good,Normal
pqube3-01,2026-03-31 14:57:00,49.93420887,0.032210969376250564,218.87228225,1.7547606999999914,5.193755,12.0,Good,Frequency Instability
pqube3-01,2026-03-31 14:58:00,49.997220040833334,0.018465668138103,219.01071336111113,2.0706176999999855,5.050925,12.0,Good,Normal
pqube3-01,2026-03-31 14:59:00,50.04109064666667,0.010824121326074226,219.38116285,2.000427299999984,5.01667,12.0,Good,Normal
pqube3-01,2026-03-31 15:00:00,50.03480466166667,0.014406253137953002,219.31682163333335,2.035522499999985,5.026127,12.0,Good,Normal
pqube3-01,2026-03-31 15:01:00,49.95463085,0.009256852258815526,218.9541710805556,1.9653319999999894,5.01238,12.0,Good,Normal
pqube3-01,2026-03-31 15:02:00,49.926437695000004,0.008527239975225252,218.757247925,2.0004273000000126,5.332546,12.0,Good,Normal
pqube3-01,2026-03-31 15:03:00,49.95199203384615,0.022824789716863893,218.9950405128205,2.210998499999988,6.481824,13.0,Good,Frequency Instability
pqube3-01,2026-03-31 15:04:00,49.9676663075,0.005942660369796324,219.33924357222224,2.2460936999999888,5.023827,12.0,Good,Normal
pqube3-01,2026-03-31 15:05:00,49.97806040333333,0.004475539817741822,219.65997484444446,2.316284199999984,9.816663,12.0,Good,Normal
pqube3-01,2026-03-31 15:06:00,49.99008464833333,0.020041149613858517,219.68337165,2.210998499999988,5.080042,12.0,Good,Frequency Instability
pqube3-01,2026-03-31 15:07:00,50.01798661583334,0.007807150889308853,219.68824598611113,2.456665099999981,5.014391,12.0,Good,Normal
pqube3-01,2026-03-31 15:08:00,50.015586534166665,0.02411305084916973,219.70481873055556,2.5970458999999835,5.029666,12.0,Good,Frequency Instability
pqube3-01,2026-03-31 15:09:00,50.04852898916667,0.005458944218249689,219.91246541111113,2.4917602999999815,5.045386,12.0,Good,Normal
pqube3-01,2026-03-31 15:10:00,50.034510295,0.007307511422474546,219.69214545,2.632141199999978,5.18537,12.0,Good,Normal
pqube3-01,2026-03-31 15:11:00,50.02651596,,219.76623533333336,2.035522499999985,4.989005,1.0,Partial,Data Quality: Partial
pqube3-01,2026-03-31 15:12:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:13:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:14:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:15:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:16:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:17:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:18:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:19:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:20:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:21:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:22:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:23:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:24:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:25:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:26:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:27:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:28:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:29:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:30:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:31:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:32:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:33:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:34:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:35:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:36:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:37:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:38:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:39:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:40:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:41:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:42:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:43:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:44:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:45:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:46:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:47:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:48:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:49:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:50:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:51:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:52:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:53:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:54:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:55:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:56:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:57:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:58:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 15:59:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 16:00:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 16:01:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 16:02:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 16:03:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 16:04:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 16:05:00,,,,,0.0,0.0,Missing,Data Quality: Missing
pqube3-01,2026-03-31 16:06:00,49.881366185714285,0.008590041527649582,218.30560594285717,2.17590340000001,3320.963435,7.0,Gap,Data Quality: Gap
pqube3-01,2026-03-31 16:07:00,49.893885930833335,0.005226397253937344,218.25421651388888,2.1057129000000145,5.095316,12.0,Good,Normal
pqube3-01,2026-03-31 16:08:00,49.90104548083334,0.007173306760041445,218.22399562500001,1.8249512000000152,5.048003,12.0,Good,Normal
pqube3-01,2026-03-31 16:09:00,49.9068164825,0.003780821102093291,218.1645287388889,1.9302368000000172,5.029263,12.0,Good,Normal
pqube3-01,2026-03-31 16:10:00,49.91843446166666,0.007031973374134132,218.34780375,2.1057129000000145,5.036522,12.0,Good,Normal
pqube3-01,2026-03-31 16:11:00,49.95260683750001,0.01600682444488379,218.3682759611111,2.07061760000002,8.545874,12.0,Good,Normal
pqube3-01,2026-03-31 16:12:00,49.94706598916667,0.009873805803872523,218.3906979,1.8951416000000165,5.137775,12.0,Good,Normal
pqube3-01,2026-03-31 16:13:00,49.92460473333333,0.007692702667552683,218.24544270833334,2.1057129000000145,5.027198,12.0,Good,Normal
pqube3-01,2026-03-31 16:14:00,49.930145265,0.011587599594450541,217.90326436944443,2.667236300000013,5.175532,12.0,Good,Normal
pqube3-01,2026-03-31 16:15:00,49.95410410666667,0.01623252648016284,218.0728912388889,2.8427124000000106,5.047999,12.0,Good,Normal
pqube3-01,2026-03-31 16:16:00,50.01732889916667,0.0180165733124537,218.21229722777778,2.175903300000016,5.047279,12.0,Good,Normal
pqube3-01,2026-03-31 16:17:00,50.028859457500005,0.011273549952955044,218.3458540277778,2.386474600000014,8.275353,12.0,Good,Normal
pqube3-01,2026-03-31 16:18:00,50.041643459999996,0.0069380795109142,218.45503913333334,2.351379400000013,5.071794,12.0,Good,Normal
pqube3-01,2026-03-31 16:19:00,50.02337487583333,0.0064777250844614215,218.59541999166666,2.386474600000014,5.119745,12.0,Good,Normal
pqube3-01,2026-03-31 16:20:00,49.998321534545454,0.019529795230806574,218.53258537272725,2.1057129000000145,9.795214,11.0,Good,Normal
pqube3-01,2026-03-31 16:21:00,49.96927642916666,0.008678802289480123,218.5379028361111,2.1759032999999874,5.091534,12.0,Good,Normal
pqube3-01,2026-03-31 16:22:00,49.9495229725,0.008457479513700258,218.29808552777777,2.0004272000000185,5.089716,12.0,Good,Normal
pqube3-01,2026-03-31 16:23:00,49.963779448333334,0.008335175885286303,218.55252583888887,2.246093700000017,5.047469,12.0,Good,Normal
pqube3-01,2026-03-31 16:24:00,49.93425814333333,0.01215866789422057,218.10311211666667,2.1057129000000145,5.098907,12.0,Good,Normal
pqube3-01,2026-03-31 16:25:00,49.93207804333333,0.009607772863058323,218.17622714444443,1.6845703000000185,5.094374,12.0,Good,Normal
pqube3-01,2026-03-31 16:26:00,49.93121115333333,0.012632945389873806,218.2707892611111,2.175903300000016,7.90304,12.0,Good,Normal
pqube3-01,2026-03-31 16:27:00,49.9010076525,0.007170765726248883,217.95005798333332,1.7898560000000145,5.106481,12.0,Good,Normal
pqube3-01,2026-03-31 16:28:00,49.89013608333334,0.006293186281059448,218.18987529444448,1.7196655000000192,5.017317,12.0,Good,Normal
pqube3-01,2026-03-31 16:29:00,49.8870592125,0.008311136395428163,218.30393473611113,1.5441895000000159,5.06352,12.0,Good,Normal
pqube3-01,2026-03-31 16:30:00,49.9283580775,0.010957589838328579,218.329281275,2.070617700000014,5.01871,12.0,Good,Normal
pqube3-01,2026-03-31 16:31:00,49.935938515833335,0.005009459159080582,218.37510002777776,2.070617700000014,5.027703,12.0,Good,Normal
pqube3-01,2026-03-31 16:32:00,49.94628334,0.012829289688318183,218.27858818333334,2.0355225000000132,5.086571,12.0,Good,Normal
pqube3-01,2026-03-31 16:33:00,49.968105951666665,0.0049502766245232135,218.3702257,2.1057129000000145,5.017325,12.0,Good,Normal
pqube3-01,2026-03-31 16:34:00,49.95922374833333,0.004966130453613933,218.46966212777775,2.140808100000015,5.017333,12.0,Good,Normal
pqube3-01,2026-03-31 16:35:00,49.95651499416667,0.010320606449608137,218.183051225,2.140808100000015,5.136019,12.0,Good,Normal
pqube3-01,2026-03-31 16:36:00,49.97428083375,0.008297454406372699,218.29223633750001,2.140808100000015,5.013841,8.0,Partial,Data Quality: Partial
